iter,case,relation,is_new_relation,classification_source,head_type,tail_type,definition
iter0,case4_detail_strict,inhabitants,False,inferred_from_base_schema,Country,Population,indicates that a country is inhabited by a population
iter0,case4_detail_strict,inhabitedBy,False,inferred_from_base_schema,Mexico,HumanPopulation,represents the relationship where the inhabitants of Mexico are the Mexicans
iter0,case4_detail_strict,isA,True,inferred_from_base_schema,,,
iter0,case4_detail_strict,isAffiliatedTo,True,inferred_from_base_schema,,,
iter0,case4_detail_strict,isAffiliatedWith,True,inferred_from_base_schema,,,
iter0,case4_detail_strict,isAnEthnicGroup,True,inferred_from_base_schema,,,
iter0,case4_detail_strict,isAssociatedWith,True,inferred_from_base_schema,,,
iter0,case4_detail_strict,isBasedAt,True,inferred_from_base_schema,BroadcastingCompany,Building,indicates that a broadcasting company operates from a physical workplace
iter0,case4_detail_strict,isBasedIn,True,inferred_from_base_schema,Airport,City,indicates that an airport is geographically located within a city
iter0,case4_detail_strict,isCapitalOf,True,inferred_from_base_schema,Country,Country,represents the relationship where a country is the capital of itself
iter0,case4_detail_strict,isCategorizedAs,True,inferred_from_base_schema,Monument,MonumentClassification,represents the relationship where a monument is classified as a contributing property
iter0,case4_detail_strict,isCategoryOf,True,inferred_from_base_schema,,,
iter0,case4_detail_strict,isChampion,True,inferred_from_base_schema,SportsClub,BooleanValue,indicates that a sports club is the champion of a league
iter0,case4_detail_strict,isChampionOf,True,inferred_from_base_schema,SportsTeam,League,indicates that a sports team won a championship in a league competition
iter0,case4_detail_strict,isChiefOf,True,inferred_from_base_schema,HistoricalFigure,AerospaceAgency,indicates that a historical figure leads an aerospace agency
iter0,case4_detail_strict,isContributing_Property,True,inferred_from_base_schema,HistoricalMonument,TrueValue,represents the relationship where a historical monument is considered significant or contributing to a site
iter0,case4_detail_strict,isDessert,True,inferred_from_base_schema,SweetDish,LogicalValue,represents the relationship where a dessert dish is classified as a dessert
iter0,case4_detail_strict,isEthnicGroup,True,inferred_from_base_schema,Community,Nation,represents the relationship where an ethnic group is part of a national entity
iter0,case4_detail_strict,isEthnicGroupIn,True,inferred_from_base_schema,Ethnicity,Nation,a relation between Ethnicity and Nation
iter0,case4_detail_strict,isFoundationPlace,True,inferred_from_base_schema,FoundationPlace,FoundationPlace,indicates that a FoundationPlace serves as the origin or basis of another FoundationPlace
iter0,case4_detail_strict,isFrom,True,inferred_from_base_schema,Individual,Thing,indicates that an individual is from a specific entity
iter0,case4_detail_strict,isHomeTo,True,inferred_from_base_schema,EducationalBuilding,EducationalInstitution,indicates that an educational building houses an educational institution
iter0,case4_detail_strict,isLeaderOf,False,inferred_from_base_schema,Politician,Thing,indicates that a politician holds leadership over a specific entity
iter0,case4_detail_strict,isLeagueChampion,True,inferred_from_base_schema,SportsTeam,ChampionStatus,indicates that a sports team is the current champion of a league
iter0,case4_detail_strict,isLocatedAt,True,inferred_from_base_schema,Structure,Location,indicates that a constructed facility is physically situated within a geographic location
iter0,case4_detail_strict,isLocatedIn,True,inferred_from_base_schema,HistoricalMonument,Municipality,indicates that a historical monument is located within a populated place
iter0,case4_detail_strict,isLocationOf,True,inferred_from_base_schema,Country,Population,represents the relationship where a country is the location of its population
iter0,case4_detail_strict,isManagedBy,True,inferred_from_base_schema,City,GovernmentPosition,indicates that a city is managed by a specific government position
iter0,case4_detail_strict,isMemberOf,True,inferred_from_base_schema,Politician,PoliticalParty,indicates that a politician belongs to a political party organization
iter0,case4_detail_strict,isNationalityOf,True,inferred_from_base_schema,Country,Individual,indicates that a country is the nationality of an individual
iter0,case4_detail_strict,isNear,True,inferred_from_base_schema,HistoricalMonument,County,indicates that a historical monument is located near another county
iter0,case4_detail_strict,isPartOf,False,inferred_from_base_schema,City,State,indicates that a city is administratively part of a state
iter0,case4_detail_strict,isServedAs,True,inferred_from_base_schema,FoodItem,MealComponent,represents the relationship where a food item is part of a meal course
iter0,case4_detail_strict,isServedBy,False,inferred_from_base_schema,Autodrome,Aerodrome,indicates that an autodrome is served by another location
iter0,case4_detail_strict,isStarOf,True,inferred_from_base_schema,Actor,AnimatedCharacter,indicates that an actor stars in an animated character
iter0,case4_detail_strict,isType,True,inferred_from_base_schema,,,
iter0,case4_detail_strict,isWestOf,True,inferred_from_base_schema,City,County,indicates that a city is located west of a county
iter0,case4_detail_strict,jobTitle,True,inferred_from_base_schema,MilitaryPerson,MilitaryRole,indicates that a military person holds a specific combat leadership role
iter0,case4_detail_strict,keyPerson,False,inferred_from_base_schema,PharmaceuticalCompany,Executive,represents the relationship where a pharmaceutical company is led by a high-ranking executive
iter0,case4_detail_strict,keyPersonAt,True,inferred_from_base_schema,KeyPerson,MassMediaCompany,indicates that a key person holds a significant role within a mass media company
iter0,case4_detail_strict,keyPersonFor,True,inferred_from_base_schema,KeyPerson,Company,indicates that a key person oversees a company
iter0,case4_detail_strict,language,True,inferred_from_base_schema,Nation,ModernLanguage,represents the relationship where a nation employs a modern form of a language
iter0,case4_detail_strict,lastAired,False,inferred_from_base_schema,TVSeries,EventDate,indicates that a TV series concludes on a specific event date
iter0,case4_detail_strict,lastAiredOn,True,inferred_from_base_schema,Program,Date,indicates that a program was last aired on a specific date
iter0,case4_detail_strict,lastProducedOn,True,inferred_from_base_schema,Vehicle,Year,represents the relationship where a vehicle was last manufactured in a specific year
iter0,case4_detail_strict,leader,False,inferred_from_base_schema,City,Politician,represents the relationship where a city is governed by a political leader
iter0,case4_detail_strict,leaderName,True,inferred_from_base_schema,City,Leader,represents the relationship where a city is led by a specific person
iter0,case4_detail_strict,leaderTitle,False,inferred_from_base_schema,City,LeaderTitle,indicates that a city has a leadership role title
iter0,case4_detail_strict,leadershipTitle,False,inferred_from_base_schema,Country,LeadershipRole,indicates that a country has a specific title for its leadership role
iter0,case4_detail_strict,league,False,inferred_from_base_schema,SportsTeam,League,indicates that a sports team competes in a specific league
iter0,case4_detail_strict,leagueTitle,True,inferred_from_base_schema,SportsTeam,League,indicates that a sports team competes in a specific league title
iter0,case4_detail_strict,length,False,inferred_from_base_schema,Locomotive,Length,represents the relationship where a locomotives physical dimension is defined
iter0,case4_detail_strict,locatedIn,True,inferred_from_base_schema,EducationalInstitution,City,indicates that an educational institution is geographically located within a specific city
iter0,case4_detail_strict,locatedInAdministrativeTerritory,True,inferred_from_base_schema,Location,AdministrativeTerritory,Indicates that a location is located within a specific administrative territorial entity.
iter0,case4_detail_strict,locatedInCountry,True,inferred_from_base_schema,Location,Country,Indicates that a location is located in a country.
iter0,case4_detail_strict,location,False,inferred_from_base_schema,Company,City,represents the relationship where a companys physical presence is located within a city
iter0,case4_detail_strict,locationCity,True,inferred_from_base_schema,BroadcastingCompany,City,indicates that a broadcasting company is headquartered in a specific city
iter0,case4_detail_strict,locationElevation,True,inferred_from_base_schema,Aerodrome,Elevation,indicates that an aerodrome has a specific elevation above sea level
iter0,case4_detail_strict,locationInTimezone,True,inferred_from_base_schema,City,Zone,indicates that a city is located in a specific time zone
iter0,case4_detail_strict,locationOf,True,inferred_from_base_schema,County,Monument,represents the relationship where a county is the location of a monument
iter0,case4_detail_strict,locationOfBroadcast,True,inferred_from_base_schema,Program,Building,indicates that a program is broadcast from a specific building
iter0,case4_detail_strict,locationOfDeath,True,inferred_from_base_schema,Country,Country,indicates that a country is the location of an individual's death
iter0,case4_detail_strict,locationOfFounding,True,inferred_from_base_schema,Company,City,indicates that a company was founded in a specific city location
iter0,case4_detail_strict,locationOfOccurrence,True,inferred_from_base_schema,Ingredient,Country,indicates that an ingredient is found within a specific country
iter0,case4_detail_strict,locationOfProduction,True,inferred_from_base_schema,Automobile,City,indicates that an automobile was produced in a specific city
iter0,case4_detail_strict,locationRelation,True,inferred_from_base_schema,County,SpatialRelation,represents the relationship where a county is situated relative to another county in a north-south direction
iter0,case4_detail_strict,longName,False,inferred_from_base_schema,Nation,OfficialName,represents the relationship where a nations long name corresponds to its official name
iter0,case4_detail_strict,mainDishType,True,inferred_from_base_schema,,,
iter0,case4_detail_strict,mainIngredient,False,inferred_from_base_schema,Dessert,DairyProduct,indicates that a dessert contains raisins
iter0,case4_detail_strict,mainOwner,True,inferred_from_base_schema,EducationalBuilding,EducationalInstitution,represents the relationship where an educational building is owned by an educational institution
iter0,case4_detail_strict,mainProduct,True,inferred_from_base_schema,Company,Software,represents the relationship where a company specializes in creating software products
iter0,case4_detail_strict,makes,True,inferred_from_base_schema,PharmaceuticalCompany,Medicine,indicates that a pharmaceutical company produces medical products
iter0,case4_detail_strict,makesProduct,True,inferred_from_base_schema,Company,Software,indicates that a company produces software products
iter0,case4_detail_strict,manager,False,inferred_from_base_schema,SportsTeam,Manager,indicates that a sports team is led by a manager
iter0,case4_detail_strict,managerOfCurrentTeam,True,inferred_from_base_schema,Athlete,Manager,indicates that an athlete has a manager for their current team
iter0,case4_detail_strict,managerTitle,True,inferred_from_base_schema,Company,ManagerTitle,indicates that a company is managed by a specific title
iter0,case4_detail_strict,manages,True,inferred_from_base_schema,Athlete,Coach,represents the relationship where an athlete oversees a coaching role
iter0,case4_detail_strict,manufacturer,False,inferred_from_base_schema,Locomotive,Manufacturer,indicates that a locomotive is produced by a specific manufacturer
iter0,case4_detail_strict,marriage,True,inferred_from_base_schema,Individual,Individual,indicates that two individuals are legally or socially united in marriage
iter0,case4_detail_strict,memberOf,False,inferred_from_base_schema,Athlete,YouthTeam,indicates that an athlete is a member of a youth sports team
iter0,case4_detail_strict,mission,True,inferred_from_base_schema,Individual,SpaceMission,indicates that an individual participates in a spaceflight mission
iter0,case4_detail_strict,monumentCategory,True,inferred_from_base_schema,,,
iter0,case4_detail_strict,monumentLocation,True,inferred_from_base_schema,MilitaryUnit,County,represents the relationship where a military units monument is located within a county
iter0,case4_detail_strict,movedTo,False,inferred_from_base_schema,Company,Country,indicates that a company relocated to a specific country
iter0,case4_detail_strict,municipality,True,inferred_from_base_schema,HistoricalStructure,City,indicates that a historical structure is located within a city
iter0,case4_detail_strict,name,True,inferred_from_base_schema,Stadium,Stadium,indicates that a stadium has a specific name
iter0,case4_detail_strict,nameOfGround,True,inferred_from_base_schema,Stadium,SportsTeam,represents the relationship where a stadium is named after a sports team
iter0,case4_detail_strict,nationalAnthem,False,inferred_from_base_schema,Government,NationalAnthem,represents the relationship where a government holds a national anthem
iter0,case4_detail_strict,nationality,False,inferred_from_base_schema,Individual,Country,indicates that an individual belongs to a specific country
iter0,case4_detail_strict,nativeOf,True,inferred_from_base_schema,State,Bird,indicates that a state is the native home of a bird species
iter0,case4_detail_strict,nearbyPlace,True,inferred_from_base_schema,County,County,indicates that a county has another county nearby
iter0,case4_detail_strict,neighbor,True,inferred_from_base_schema,State,County,indicates that a state shares administrative boundaries with another county
iter0,case4_detail_strict,netIncome,False,inferred_from_base_schema,Company,NetIncome,represents the relationship where a companys net income is a specific financial metric
iter0,case4_detail_strict,network,False,inferred_from_base_schema,TV_series,BroadcastingCompany,indicates that a TV series is broadcasted by a broadcasting company
iter0,case4_detail_strict,nickname,True,inferred_from_base_schema,SportsTeam,Nickname,represents the relationship where a sports team has a distinctive nickname
iter0,case4_detail_strict,northNeighbour,True,inferred_from_base_schema,County,County,indicates that a county is geographically located north of another county
iter0,case4_detail_strict,northOf,True,inferred_from_base_schema,County,County,indicates that one county is geographically situated north of another
iter0,case4_detail_strict,numberOfDoctoralStudents,False,inferred_from_base_schema,University,Number,indicates that a university has a specific number of doctoral students
iter0,case4_detail_strict,numberOfEmployees,False,inferred_from_base_schema,Company,Number,indicates that a company has a specific number of employees
iter0,case4_detail_strict,numberOfMembers,False,inferred_from_base_schema,SportsTeam,Number,indicates that a sports team has a specific number of members
iter0,case4_detail_strict,numberOfPages,True,inferred_from_base_schema,Book,Pages,indicates that a book has a specific number of pages
iter0,case4_detail_strict,numberOfPostgraduateStudents,True,inferred_from_base_schema,University,PostgraduateStudents,represents the relationship where a university has a specific number of postgraduate students
iter0,case4_detail_strict,numberOfPostgraduates,True,inferred_from_base_schema,EducationalInstitution,StudentCount,indicates that an educational institution has a specific number of postgraduate students
iter0,case4_detail_strict,numberOfStaffMembers,True,inferred_from_base_schema,University,NumberOfStaffMembers,indicates that a university has a specific number of staff members
iter0,case4_detail_strict,numberOfStudents,False,inferred_from_base_schema,University,StudentCount,indicates that a university has a total count of students including various levels and staff members
iter0,case4_detail_strict,numberOfUndergraduateStudents,False,inferred_from_base_schema,University,Number_of_UndergraduateStudents,indicates that a university has a specific count of undergraduate students enrolled
iter0,case4_detail_strict,occupation,False,inferred_from_base_schema,MilitaryPerson,MilitaryOccupation,indicates that a military person holds a specific military role
iter0,case4_detail_strict,offersServices,True,inferred_from_base_schema,Company,WebServices,represents the relationship where a company provides services related to the World Wide Web
iter0,case4_detail_strict,officeHolder,True,inferred_from_base_schema,Politician,Politician,indicates that a politician holds a position equivalent to another politician
iter0,case4_detail_strict,officialLanguage,True,inferred_from_base_schema,State,OfficialLanguage,represents the relationship where a state has a primary official language
iter0,case4_detail_strict,officialName,True,inferred_from_base_schema,Nation,OfficialName,represents the relationship where a nations official name is its primary identifier
iter0,case4_detail_strict,operatedBy,False,inferred_from_base_schema,Airbase,MilitaryBranch,indicates that an airbase is managed by a military branch
iter0,case4_detail_strict,operates,True,inferred_from_base_schema,Airline,Airport,indicates that an airline manages an airport facility
iter0,case4_detail_strict,operatingArea,True,inferred_from_base_schema,Company,Country,represents the relationship where a company operates within a specific country
iter0,case4_detail_strict,operatingOrganisation,True,inferred_from_base_schema,,,
iter0,case4_detail_strict,operatingOrganisationFor,True,inferred_from_base_schema,,,
iter0,case4_detail_strict,operatingOrganization,False,inferred_from_base_schema,Aerodrome,OperatingOrganization,represents the relationship where an aerodrome is managed by an operating organization
iter0,case4_detail_strict,operator,True,inferred_from_base_schema,Airport,AeronauticsCompany,indicates that an airport is managed by an aeronautics company
iter0,case4_detail_strict,orbitalPeriod,False,inferred_from_base_schema,Asteroid,OrbitalPeriod,indicates that an asteroid has a specific orbital period
iter0,case4_detail_strict,orbital_period,False,inferred_from_base_schema,Asteroid,OrbitalPeriod,indicates that an asteroid takes a specific duration to complete one orbit around the Sun
iter0,case4_detail_strict,origin,True,inferred_from_base_schema,Musician,City,indicates that a musician originates from a specific city
iter0,case4_detail_strict,originCountry,True,inferred_from_base_schema,Musician,Nation,indicates that a musician originates from a sovereign state
iter0,case4_detail_strict,otherTeam,True,inferred_from_base_schema,Athlete,SportsTeam,indicates that an athlete is associated with another sports team
iter0,case4_detail_strict,ownedBuilding,True,inferred_from_base_schema,EducationalInstitution,EducationalBuilding,indicates that an educational institution owns a specific educational building
iter0,case4_detail_strict,ownedBy,False,inferred_from_base_schema,Structure,EducationalInstitution,indicates that a structure is owned by an educational institution
iter0,case4_detail_strict,owner,False,inferred_from_base_schema,EducationalFacility,EducationalInstitution,indicates that an educational institution owns a specific facility
iter0,case4_detail_strict,owns,True,inferred_from_base_schema,University,Structure,indicates that a university institution possesses a specific building structure
iter0,case4_detail_strict,parent,True,inferred_from_base_schema,Actor,Daughter,indicates that an actor has a daughter
iter0,case4_detail_strict,parentCompany,False,inferred_from_base_schema,Company,Company,represents the relationship where a company is the parent entity of another company
iter0,case4_detail_strict,partOf,False,inferred_from_base_schema,Astronaut,SpaceMission,represents the relationship where an astronaut is part of a spaceflight undertaking
iter0,case4_detail_strict,people,True,inferred_from_base_schema,Region,Nationality,represents the relationship where a region is inhabited by a specific nationality
iter0,case4_detail_strict,peopleName,True,inferred_from_base_schema,Nation,PeopleGroup,represents the relationship where a nation has a specific name for its people
iter0,case4_detail_strict,periapsis,False,inferred_from_base_schema,Asteroid,Periapsis,indicates that an asteroid has a specific periapsis distance
iter0,case4_detail_strict,placeOfBirth,False,inferred_from_base_schema,Individual,BirthPlace,indicates that an individual was born in a specific geographic location
iter0,case4_detail_strict,placeOfDeath,False,inferred_from_base_schema,HistoricalFigure,State,indicates that a historical figure died in a specific state
iter0,case4_detail_strict,placeOfOrigin,False,inferred_from_base_schema,Individual,State,indicates that an individuals place of origin is within a specific state
iter0,case4_detail_strict,placeOfUpbringing,True,inferred_from_base_schema,Individual,Country,indicates that an individual grew up in a sovereign country
iter0,case4_detail_strict,playInLeague,True,inferred_from_base_schema,SportsTeam,ProfessionalLeague,represents the relationship where a sports team is affiliated with a professional sports league
iter0,case4_detail_strict,playedFor,True,inferred_from_base_schema,Athlete,SportsTeam,indicates that an athlete competes for a sports team
iter0,case4_detail_strict,playedIn,True,inferred_from_base_schema,SportsClub,Year,indicates that a sports club participated in a competition in a specific year
iter0,case4_detail_strict,playedInLeague,True,inferred_from_base_schema,SportsTeam,League,represents the relationship where a sports team competes in a league
iter0,case4_detail_strict,playedInSeason,True,inferred_from_base_schema,SportsTeam,Year,indicates that a sports team competes in a specific season
iter0,case4_detail_strict,playedWith,False,inferred_from_base_schema,Musician,Band,indicates that a musician is a member of a band
iter0,case4_detail_strict,playground,True,inferred_from_base_schema,SportsClub,Stadium,indicates that a sports club has a designated sports facility
iter0,case4_detail_strict,playsInstrument,True,inferred_from_base_schema,Musician,MusicalInstrument,indicates that a musician uses a specific musical instrument in their performances
iter0,case4_detail_strict,playsMusic,True,inferred_from_base_schema,Musician,Genre,indicates that a musician performs music within a specific genre
iter0,case4_detail_strict,population,False,inferred_from_base_schema,City,Population,indicates that a city has a total population count
iter0,case4_detail_strict,populationDensity,False,inferred_from_base_schema,City,PopulationDensity,indicates that a city has a specific population density
iter0,case4_detail_strict,populationGroup,True,inferred_from_base_schema,Nation,EthnicGroup,indicates that a nation is composed of a specific ethnic group
iter0,case4_detail_strict,populationMetro,False,inferred_from_base_schema,MetropolitanArea,Population,indicates that a metropolitan area has a total population count
iter0,case4_detail_strict,position,True,inferred_from_base_schema,Politician,LegislativeOffice,indicates that a politician holds a legislative office position
iter0,case4_detail_strict,postalCode,False,inferred_from_base_schema,Village,PostalCode,represents the relationship where a village is linked to a standardized alphanumeric postal code
iter0,case4_detail_strict,postalCodeRange,False,inferred_from_base_schema,City,PostalCodeRange,represents the relationship where a citys postal codes are grouped within a specific range
iter0,case4_detail_strict,postgraduateStudents,True,inferred_from_base_schema,University,PostgraduateStudentsCount,indicates that a university has a specific number of postgraduate students enrolled
iter0,case4_detail_strict,postgraduates,True,inferred_from_base_schema,EducationalInstitution,Postgraduates,indicates that an educational institution has a count of students enrolled in postgraduate programs
iter0,case4_detail_strict,powerType,False,inferred_from_base_schema,,,
iter0,case4_detail_strict,precedes,False,inferred_from_base_schema,FantasyWork,FantasyWork,indicates that one work of fiction follows another in a chronological order
iter0,case4_detail_strict,predecessorWork,True,inferred_from_base_schema,Book,Book,indicates that one book came before another in a series
iter0,case4_detail_strict,president,True,inferred_from_base_schema,EducationalInstitution,Individual,indicates that an educational institution is led by an individual holding a leadership position
iter0,case4_detail_strict,presidentDuringService,True,inferred_from_base_schema,Politician,Politician,indicates that a politician served during the presidency of another politician
iter0,case4_detail_strict,presidentDuringTenure,True,inferred_from_base_schema,Politician,Politician,represents the relationship where a politician serves as president during a specific tenure
iter0,case4_detail_strict,presidentServedUnder,True,inferred_from_base_schema,Politician,Politician,represents the relationship where a politician served under a specific president
iter0,case4_detail_strict,previousChampion,True,inferred_from_base_schema,SportsTeam,SportsTeam,indicates that a sports team has previously won a championship
iter0,case4_detail_strict,previousPosition,True,inferred_from_base_schema,HistoricalFigure,ProfessionalRole,indicates that a historical figure held a previous professional role
iter0,case4_detail_strict,previousRole,True,inferred_from_base_schema,Athlete,TeamRole,indicates that an athlete held a specific role in a previous team
iter0,case4_detail_strict,previousTeam,True,inferred_from_base_schema,Athlete,SportsTeam,indicates that an athlete previously played for a different sports team
iter0,case4_detail_strict,previouslyLedBy,True,inferred_from_base_schema,City,Politician,represents the relationship where a city was previously governed by a political leader
iter0,case4_detail_strict,produced,True,inferred_from_base_schema,AutomotiveCompany,Automobile,indicates that an automotive company manufactures a specific vehicle model
iter0,case4_detail_strict,produces,False,inferred_from_base_schema,Company,Software,indicates that a company manufactures or develops software products
iter0,case4_detail_strict,product,False,inferred_from_base_schema,Company,HeatingVentilationAir Conditioning,indicates that a company produces a specific type of product
iter0,case4_detail_strict,productionEndYear,True,inferred_from_base_schema,Automobile,Year,indicates that an automobile ends production in a specific year
iter0,case4_detail_strict,productionEnded,True,inferred_from_base_schema,Automobile,Thing,represents the relationship where an automobile production ends at a particular point in time
iter0,case4_detail_strict,productionLocation,True,inferred_from_base_schema,Automobile,State,indicates that an automobile is manufactured in a specific state
iter0,case4_detail_strict,productionPeriod,True,inferred_from_base_schema,Locomotive,ProductionPeriod,indicates that a locomotive was manufactured within a specific time frame
iter0,case4_detail_strict,productionStartYear,False,inferred_from_base_schema,Automobile,Year,indicates that an automobile begins production in a specific year
iter0,case4_detail_strict,publicationDate,False,inferred_from_base_schema,FantasyNovel,PublicationDate,represents the relationship where a fantasy novel has a specific release date
iter0,case4_detail_strict,publisher,True,inferred_from_base_schema,FantasyWork,Publisher,indicates that a publisher is responsible for the publication of a work of fiction
iter0,case4_detail_strict,receivedAward,True,inferred_from_base_schema,HistoricalFigure,MilitaryAward,indicates that a historical figure has been awarded a military honor
iter0,case4_detail_strict,region,False,inferred_from_base_schema,Dessert,GeographicArea,indicates that a dessert is associated with a specific geographic region
iter0,case4_detail_strict,relateto,True,inferred_from_base_schema,County,County,indicates that two counties are geographically adjacent to each other
iter0,case4_detail_strict,relationToOther,True,inferred_from_base_schema,Actor,Daughter,represents the relationship where an actor is the father of another person
iter0,case4_detail_strict,relationTo_Alan_Shepard,True,inferred_from_base_schema,EducationalInstitution,Graduation,represents the relationship where an educational institution is associated with an individual completing an educational program
iter0,case4_detail_strict,releaseDate,True,inferred_from_base_schema,Book,ReleaseDate,indicates that a book was released on a specific date
iter0,case4_detail_strict,represented,True,inferred_from_base_schema,Politician,State,indicates that a politician represents a specific state
iter0,case4_detail_strict,requiresIngredient,True,inferred_from_base_schema,SweetFood,BakedGood,indicates that a dessert requires a specific type of baked good as one of its ingredients
iter0,case4_detail_strict,retiredOn,True,inferred_from_base_schema,HistoricalFigure,Date,indicates that a historical figure retired on a specific date
iter0,case4_detail_strict,retirementDate,False,inferred_from_base_schema,HistoricalFigure,Year,indicates that a historical figure retired in a specific year
iter0,case4_detail_strict,revenue,False,inferred_from_base_schema,Company,Revenue,represents the relationship where a company generates a specific amount of income
iter0,case4_detail_strict,role,True,inferred_from_base_schema,Citizen,Professional,indicates that a citizen holds a specific professional role
iter0,case4_detail_strict,rotationPeriod,False,inferred_from_base_schema,Asteroid,RotationPeriod,indicates that an asteroid has a specific rotation period
iter0,case4_detail_strict,rotation_period,False,inferred_from_base_schema,Planet,Duration,indicates that a planet completes one rotation in a given duration
iter0,case4_detail_strict,rotationalPeriod,True,inferred_from_base_schema,Asteroid,RotationalPeriod,indicates that an asteroid rotates on its axis in a specific amount of time
iter0,case4_detail_strict,runwayLength,True,inferred_from_base_schema,Airbase,RunwayLength,indicates that an airbase has a specific runway length
iter0,case4_detail_strict,runwayMaterial,False,inferred_from_base_schema,Aerodrome,Concrete,represents the relationship where an aerodrome runway is constructed with concrete
iter0,case4_detail_strict,runwayName,False,inferred_from_base_schema,Airport,RunwayName,indicates that an airport has a specific runway name for identification
iter0,case4_detail_strict,runwaySurface,False,inferred_from_base_schema,Aerodrome,Concrete,indicates that an aerodrome has a runway surface made of concrete
iter0,case4_detail_strict,runwaySurfaceMaterial,True,inferred_from_base_schema,Aerodrome,ConstructionMaterial,indicates that an aerodrome has a runway surface made of a specific construction material
iter0,case4_detail_strict,runwaySurfaceType,True,inferred_from_base_schema,,,
iter0,case4_detail_strict,school,False,inferred_from_base_schema,HistoricalFigure,EducationalInstitution,indicates that a historical figure attended an educational institution
iter0,case4_detail_strict,selectedBy,False,inferred_from_base_schema,Individual,GovernmentAgency,indicates that an individual is selected by a governmental agency
iter0,case4_detail_strict,selectedYear,True,inferred_from_base_schema,HistoricalFigure,SelectionYear,indicates that a historical figure was selected in a specific year
iter0,case4_detail_strict,selectionYear,True,inferred_from_base_schema,GovernmentAgency,Year,indicates that a governmental agency selects individuals in a specific year
iter0,case4_detail_strict,sells,False,inferred_from_base_schema,PharmaceuticalCompany,PersonalCareProduct,indicates that a pharmaceutical company offers personal care products
iter0,case4_detail_strict,sequelTo,True,inferred_from_base_schema,Book,Book,indicates that one book follows another in a series
iter0,case4_detail_strict,servedAs,True,inferred_from_base_schema,DessertFood,Dessert,indicates that a dessert food item is specifically prepared as a sweet course at the end of a meal
iter0,case4_detail_strict,servedAt,False,inferred_from_base_schema,SweetDish,DessertCourse,indicates that a sweet dish is served as part of a dessert course
iter0,case4_detail_strict,servedBy,True,inferred_from_base_schema,Aerodrome,Autodrome,represents the relationship where an aerodrome is managed by an autodrome
iter0,case4_detail_strict,serves,True,inferred_from_base_schema,Aerodrome,Autodrome,indicates that an aerodrome facilitates the use of another facility
iter0,case4_detail_strict,servesAs,True,inferred_from_base_schema,Nation,SweetDish,indicates that a nation is associated with a particular sweet dish
iter0,case4_detail_strict,serviceBranch,False,inferred_from_base_schema,HistoricalFigure,MilitaryBranch,indicates that a historical figure served in a specific military branch
iter0,case4_detail_strict,shownBy,False,inferred_from_base_schema,Film,BroadcastingCompany,indicates that a film is broadcasted by a specific broadcasting company
iter0,case4_detail_strict,southeastNeighbor,True,inferred_from_base_schema,County,County,indicates that a county is geographically adjacent to another county to its southeast
iter0,case4_detail_strict,southeast_of,True,inferred_from_base_schema,County,County,indicates that one county is located southeast of another county
iter0,case4_detail_strict,southwestNeighbour,True,inferred_from_base_schema,County,County,indicates that a county is geographically located southwest of another county
iter0,case4_detail_strict,sportsOffered,True,inferred_from_base_schema,EducationalInstitution,RecreationalSport,indicates that an educational institution offers a recreational sport
iter0,case4_detail_strict,spouse,False,inferred_from_base_schema,Politician,Individual,indicates that a politician is married to an individual
iter0,case4_detail_strict,staffCount,True,inferred_from_base_schema,University,StaffCount,indicates that a university has a total number of staff members employed
iter0,case4_detail_strict,staffMembers,False,inferred_from_base_schema,University,StaffMembers,indicates that a university has a specific number of individuals employed by the institution
iter0,case4_detail_strict,staffSize,False,inferred_from_base_schema,University,StaffSize,indicates that a university has a specific number of staff members
iter0,case4_detail_strict,staffTotal,True,inferred_from_base_schema,University,StaffTotal,indicates that a university has a total number of staff members
iter0,case4_detail_strict,starred,False,inferred_from_base_schema,TelevisionSeries,Actor,indicates that a television series featured an actor in its cast
iter0,case4_detail_strict,starredIn,False,inferred_from_base_schema,Actor,Broadcast,represents the relationship where an actor participates in a broadcast program
iter0,case4_detail_strict,starring,True,inferred_from_base_schema,TV_series,Individual,indicates that a TV series features individual actors
iter0,case4_detail_strict,starringIn,True,inferred_from_base_schema,Actor,TVShow,indicates that an Actor is a key performer in a TVShow
iter0,case4_detail_strict,startDate,True,inferred_from_base_schema,EducationalFacility,TemporalEntity,indicates that an educational facility was constructed on a specific date
iter0,case4_detail_strict,startDateConstruction,True,inferred_from_base_schema,Structure,Year,indicates that construction on a building began on a specific year
iter0,case4_detail_strict,startDateOfCareer,True,inferred_from_base_schema,TranceMusician,Year,indicates that a trance musician begins their career in a specific year
iter0,case4_detail_strict,startedPerforming,True,inferred_from_base_schema,Musician,Date,indicates that a musician began performing at a specific date
iter0,case4_detail_strict,status,True,inferred_from_base_schema,EducationalInstitution,EducationalStatus,indicates that an educational institution is recognized with a specific designation by a regulatory body
iter0,case4_detail_strict,statusGrantedBy,True,inferred_from_base_schema,EducationalInstitution,RegulatoryBody,indicates that an educational institution has been granted a status by a regulatory body
iter0,case4_detail_strict,studentBody_size,True,inferred_from_base_schema,University,StudentBody_size,represents the relationship where a university has a total student body size
iter0,case4_detail_strict,studentCount_Doctoral,True,inferred_from_base_schema,University,StudentCount_Doctoral,indicates that a university has a specific number of doctoral students enrolled
